stars,text
4,"Nearly half a decade ago, a man's fantasy became reality in a form never seen before: Scottsdale, Arizona. The motivation for overhauling the city's master plan was to create the greatest feast for the senses in the American Southwest. Everyday, reputations are on the line as master chefs pit their artistic creations against each other.  If my memory serves me correctly, and I think it does, the French first colonized Indochine in hopes of seeking access to rubber. And the greatest beneficiary of this decision would be the brothers Andre and Edouard Michelin, inventors of the world's first removable pneumatic tire. To encourage automobile sales, and by extension, their tires, the Michelin Company begin to print free travel guides at the turn of the century with recommendations and ratings systems for restaurants, hotels, and attractions throughout France. These ratings are still the most influential culinary grades in the Western world. It should come as no surprise that as controversy about the Michelin system has grown, Vietnamese cuisine has finally seen the rubber hit the road.  A recent addition to Scottsdale's culinary universe is Andre Nguyen. Having migrated to America near the end of Republican Vietnam. Arriving in Seattle, Nguyen attended culinary school and met his wife, Noel. But despite the lure of of other cuisines, the chef stayed true to his roots and opened Andre's Eurasian Bistro in the suburb of Bellevue. His success was almost derailed by a fire that gutted the place. Ngyuen however used the time as a sabbatical, improving his craft, and re-opened his restaurant. Local journalists likened it to the Greek mythological creature of rebirth , the phoenix.  But as luck would have it, he and his wife sought out to leave soggy Seattle for arid Arizona for a different Phoenix. At the end of 2005, they took over a hole-in-the-wall called Pho AZ and named it ""Noodles Ranch"". Here today, Chef Andre rules the roost with impressive skill.  The interior decor flatters the otherwise mundane feel of the strip mall in which it sits. Andre has been careful to use color and light to accent various pictures, newspaper clippings and other decorations. But what will surprise the visitor is the degree in which Andre takes this so seriously as to neglect not even the bathroom from this regime.  His menu is a mix of predictable, authentic Vietnamese dishes and his own creations borrowed from other cuisines or his own imagination. Chef Andre is not a reckless auteur, but his more audacious dishes may have fewer fans than his bread and butter.   As the Chef takes many of the orders personally, guests often might assume the service to be poor, undercut by Andre's own seemingly curt personality. But this ignores the fact that in authentic Asian restaurants, servers often seem more distant and unpleasant than Denny's. Do not let Andre's intent become lost in translation.  Finally, in standing with his other bretheren, the Chef achieves this all with low prices. Now Chef Andre, ""the Giant"", after years of success in the land of gray skies face your greatest challenge yet. Hold your own against the city's most eminent gourmands, not just for you but for the good of all Scottsdale."
4,"Thai food is one of my favorite types of cuisines. I have been going to Thai Rama for over 5 years now, and they are always consistent! this place is a little, hole in the wall type. (those are usually the best) Whenever I am having a thai fix I usually order the same items. Sometimes different... But not always.  OK.. 1. Thai tea... the best in the valley!  2. Pad thai with chicken... level 5 - 5 is usually med spice but to some ppl its very spicy... you can always lower the number to a 1 or 2 and it'll still be just as good. 3. Yellow pork or chicken coconut curry with potatoes, onions, carrots, & pineapple.... level 5 again.... my fave 4. There's one more beef dish that is absolutely delish! But, I forgot the name. Basically all it is, is thick rice noodles and thinly sliced beef stir fried.. Kind of like a chow fun but better!  Oh and I would also like to add that they have a very friendly waitstaff and pretty good service.  If you like Thai, check this place out!!!"
4,"My take on Mill street is that it's your classic college-town main strip area with a couple bars with big TV's, a burrito place, a burger place, the quintessential late night grease-craving joint and a couple ""edgy"" ""boutiques"" selling overpriced Asian imports to tourists that will bite (guilty), and college students trying to reinvent themselves with ""hippie-chic,"" whatever the f that is. (Um, also guilty...)  But I way digress! Streets like this also always have a couple more decorous dining establishments for when the parental units are in town -- which is exactly what I happen to have stumbled upon in this place, and perfect because if there's anything I love as much as edgy ""hippie chic,"" it's decorum.  I treated myself to my one sit-down meal during a week of travel/ being late for everything/ conference bagged lunches, and can't think of much more to have asked for than sitting outside on their little street-side patio with my glass of rosé and my truffle oil pizza. Granted I've had better rosé and more perceptive service, but man, truffle oil. Self indulgent afternoon success."
4,"The Fries Need Work! I have been here several times now and the fries have been a disappointment . They are not the crispy fluffy potatoey goodness that Belgian fries are supposed to be.  Having said that, everything else from the brats to the beer to the service is worth the trip.  The outside patio is like being at a German Biergarten without all the kitch.  Check it out!"
4,"Bring an extra sleeve of balls when you play here for all the water hazards!   I showed up today (Sunday) and was a little thrown off by all the people at the bag drop wearing football jerseys. Especially when the people wearing jerseys were the ones grabbing my clubs and putting them in a cart. Thought I was at Buffalo Wild Wings!   I thought this was a very nice course but the reason it didn't get 5 stars was because it just didn't have that top notch feel that other Troon managed properties have. The greens were very inconsistent; some really fast, some really slow, and some were bumpy. The grass on gold was extremely long and it was very easy to lose your ball in the rough because the grass was so deep. Blue was cut much better but I had a couple complaints with holes 7 and 9. If you're playing the blue course in the late afternoon, you might as well close your eyes while teeing off at 7 and 9 because the architect made the course so you look directly into the sun.   I sneaked on today for $44 bucks and was very satisfied with what I got for the price. If I didn't live 15 miles away, and could always get on for $40 I'd probably golf here a lot more. If the green fees are above $50, I just couldn't justify it with all the other nice options around the valley.   On a final note, I was EXTREMELY impressed by the staff and how friendly they were. I was not only asked how my round of golf went, I was also told how glad they were that I came out, and finally that they really hope to see me again. Definitely don't get that kind of service too often!"
4,Fantastic atmosphere. Very Very friendly staff. Food presentation was spot on.  We had drinks and a Brick Oven Flatbread (cheese) and it was delicious. I can't wait to go back and try a full entree. They had a Salmon dish on the menu I am going to try when I return. I was staring at other dishes and they looked mouth watering.
4,"I was working in the area and craving a healthy salad for lunch. My usual love affair salad place was too far so my colleague and I decided to try Jason's Deli. He'd gone there for sandwiches many times and never tried the salad bar. For about $7.50 after tax you can get a pretty good selection of veggies, dressings, even a few pre-made pasta salad options. They also have crackers and mini muffins. The salad area seemed clean and well stocked. There were enough tables to sit, even during the lunch rush."
4,"I've never had a bad meal at Z-Tejas.  My favorite is the Jerk Chicken Salad, but I've also had some great scallops there.  The cornbread is always delicious, and they're famous for their margaritas."
4,"Well, we all  went to a going away party here at Casey Moore's Oyster House and the place was fairly nice lots of security around  but very limited parking (we parked a few blocks away and had to walk in) food was good but my onion soup was way to salty though and the dip sandwich was by far the worst item to order on the menu (just sliced meat and bread)  and I had order it.  My wife ordered the shrimp scampi and for some reason it came out with a heavy cream sauce, no complaints because it was good but it was not scampi.  Tuna was perfect I had a chance to taste it  and that cooked perfect and I did notice a co- worker leave the 1/2 of the fish and chips on there plate no a good sign.  Clam chowder was good as a few friends did say they enjoyed it.  Calamari was off the chain ""Perfect"".  The server was warm,  friendly and polite and had some great suggestions for dinner and was very patient and waited for us to have  few rounds before we ordered dinner.  The place is pretty big and it seems that if you would come and sit in a different place each time it would be like going to a different place.  Music was jamming something for everyone. Folks were friendly and the place was packed.     Now, cleanliness it  seems like it could use a wipe down, moping an a power wash in a few spots but I guess after a few cold ones you don't see it anymore.  Will I go back?  Yes, I would, affordable food, good music and  folks all in a good mood I'm there.  4 stars due to they are still a littler ruff around the edges.  Peace :)"
4,"After living oceanfront in Mancora, on the northern coast of Peru, for 4 months I became very accustomed to eating very fresh, excellent ceviche on a very regular basis. I had no idea I would miss it so much when I returned to the states. Luckily, with one internet search I came upon Villa Peru. It was EXCELLENT. I did not expect ceviche in AZ to be so fresh and delicious! And not only that, but they also served it with proper cancha and Inca Kola is a beverage option (which of course I had to order).  Unfortunately, I have to give my experience 4 stars instead of 5 because they were out of Aji de Gallina, which is what my brother had his heart set on for dinner that night. And also because it took a little longer to get the check than it should have due to an apparent disagreement between the owner or manger & server. But all in all, I highly recommend Villa Peru to anyone who wants to enjoy delicious, traditional Peruvian food."
4,"I love Lux. The new venue is great because there is a lot more room. The only problem is that it's still not enough. This place used to be a great place to just hang and spend the morning on a weekend or weekday. Now it's over crowded and doesn't have that neighborhood feel anymore. Some of the staff is super friendly while others have attitudes.   The coffee is impeccable and the food is delicious. That first sip of my soy hazelnut latte is always the most delicious and compares to no other coffee. This is what keeps me coming back.   If you want to sit for a while, make sure you arrive at the right time. And keep in mind the right time is never the same time. You pretty much have to get lucky to find a good spot. I've started getting my coffee to go. Also, they don't open until 7AM. This is when my shift starts, so I can no longer go before work. A great remedy for this was to buy Lux beans and to brew my coffee in a French press each morning. I'm definitely not complaining about the quality. It's still delicious.   I try to make a visit to Lux at least once a week and will continue to do so...."
4,"I am not a beer drinker, so this is not rating the beer, but the food and atmosphere.  1) Atmosphere: sweet - great patio and nice bar scene inside  2) Food - pretty good for bar food  3) Hit it up if you are in Tempe, its just one of those places you need to go"
4,"Really great burgers...I would hope so with a name like Smashburger. This location is really good, so it gets busy at lunch time. Waiting is a bit of a pain, but it's typically not too long. The food takes a few minutes too, which is a positive in my book. The food here feels a lot fresher and better than fast food, though if you've seen their burgers, it's not a place that's super healthy.  They also offer chicken sandwiches (crispy or grilled), and salads, so there are some healthier options, but the winners here are the burgers and fries. Definitely try the smash fries. Tossed in olive oil, garlic and rosemary, they are delicious. Burgers are really good and juicy, and the ingredients they use seem fresh.  Cons are the long lines, and it's also not a place where you'll be in and out in 15 minutes. It's also not inexpensive. A burger, fries and a drink will run you $10-11, which seems high for ""fast food"", though I think it's worth it. What's nice though, is that you sit down with your number and they bring you your food, and they'll bus your table, so it feels like a combo of fast and full service...I suppose this is a perfect example of ""fast casual"".   It's pretty close to my office, so I'll be back often. Definitely worth a try if you're in the area and craving a burger."
4,"I go frequently because every day, from 2-4pm, 44 oz. strawberry limeades are on ""happy hour"". But more importantly, chunks of more or less real strawberries come up the straw into your mouth. There are also real limes down in your gargantuan tankard of ice crunch and sweet sweet nectar. For a dollar.   Sometimes I get something big and fried at Sonic and it makes me feel a little gross, but on the whole their food is great if you can handle its intensity of flavor. I should note that I have a very fond memory of eating bacon cheeseburgers (and the aforementioned strawberry limeades) there after a hard day's work, but that could have been the heat and poverty of the Tennessee county in which I was day laboring, or my avid youth, or the sheer novelty of my new southern surroundings. I do stick more to drinks and desserts if I go here though.  Total Americana - there's a lot of junk to pick through, but you can make your personal choice for something special. I chose limeade."
4,"Nice little wine bar.  I enjoyed a flight of whites and one of their specialty salads for lunch.  Pretty tasty.  The food won't win any culinary rewards, but it is good and the ingredients seem fresh. Minor niggle, they only seem to have high-top seating... when all I want to do is curl up in a booth and drink myself silly, this can be a problem."
4,"Time flies when you're having fun... It's been almost a full year since my initial review of Bacon, and I've been back probably ten times or more.  I've seen a lot of transition with the employees but I can say that their service has gotten much better since the beginning.  The casual atmosphere is right up my alley for a weekend breakfast, and my yogi omelette / protein pancake orders have stayed consistent too.    I was there earlier today and while the service was spot-on, I did find a piece of ham in my otherwise veggie omelette - but I overlooked it and enjoyed my meal nonetheless...  My husband has been to Bacon even more than i have, and he told me he recently sampled what's to come on their new lunch menu (think pastrami sandwich).  So, go for breakfast, go for lunch, go for a Bloody Mary or a Mimosa... just kick back and enjoy your meal!"
4,"I've been to this theatre a fair share, but this time I went for the UFC 111 Georges St. Pierre vs. Dan Hardy.  Who knew one could watch UFC at the friggin movie theatre?!?!  They also show boxing fights.  At first, I was SO hesitant, I even walked back from DSW to ask if I could get my money back if I decided against going.  Yes, as long as it's before the fight.  It was $20, yeah kind of steep, but I thoroughly enjoyed it and I will go back when it's a big anticipated fight with a fighter I like.  But, come on, Georges fighting on a large screen!?!?!"
5,"Imagine for a minute that you're waiting in a really long line. No, it's not the line ride. You see a menu on the wall with your ordering options, but before you are anywhere near someone that could take your order, you're yelled at.  ""Hey! What do you want?""  Don't be afraid, but don't be surprised either. Keep your cool and order your dogs. Immediately start thinking about if you want fries or rings (onion rings) and be prepared for when you're called upon again. Then watch as your hot dog is mutilated in front of your eyes and what appears on your tray is what looks like a hot mess of decapitated food.  Never fear though... because it is amazing. Well worth the wait and one of the best dogs you'll ever have. My favorites here are the white hot and the bratwurst. Whenever I know I'm going, I end up salivating like Pavlov's dog for hours.  The booths are classic hot dog stand style and the pennants lined up along the top of the walls are fantastic to look at. One started a whole conversation and research one day about a basketball team we knew nothing about."
5,"Simply magnificent. Easily the best Mexican food I've had the pleasure of enjoying in the States. I can't stop thinking about the carne asada Torta. The rice and beans are the best I've eaten. Tacos are simple and delicious. The most exciting part about it is that I get to go back and try the famed Bombero Burrito and other, more ""exotic"" things like the lengua and menudo!  You must go!"
5,I had a great dinner there.  One of my best in a long time.  It was sucha treat.  Once in a while you have to take care of yourself and just enjoy what life has to offer.    Chef Juan was great to talk to.  Seems this guy has been there sinsr they broke ground.    If you truely like yourself take a walk around the grounds after dinner and smoke a cigar at the big Fire Pit or over by the dock.  Life is good.
5,"After a year in the Valley, one of my girlfriends took me to Side Bar.  I really like the atmosphere.  It was sleek yet cozy. The night we went in, it was hopping but not overly crowded.  A welcome sight considering much of my first year in the Valley was spent in crowded, pretentious Scottsdale hotspots.   As I get older, I crave more intimate setting and SideBar fits the bill.  Also, I give five stars to any business who goes out of their way to help a good cause.  SideBar is just that kind of establishment.  If anyone is on Twitter, follow #buzzcation.  @SideBarphx has let #buzzcation folks hold a number of networking and fundraising happy hours.  It's a cool crew so come out and joing and I commend SideBar for always accomodating this crazy crew of tweeples. :)"
5,"This is hands down the best burrito in the East Valley! Fav's is always consistent and their prices are excellent! My standard meal is a California Carne Asada burrito, it comes with the most tender carne asada I've ever had. Also, their green and red sauce is a step above the competition, and they have great mexican rice, it comes with peas and carrots! Guac is exceptional, and they also have really tasty breakfast burritos that are available all day. Five stars for being consistent, clean and for having pleasant and professional employees! One more thing is that they close at midnight except for Sunday when they close at 10. Bummer but still the best!"
5,"I have had a great experience every time I have been there.  The food is hard to beat and the service was pleasant.    Portions are reasonable, not huge (I'm a big feller), and I was satified every time I ate there.    Very pleasant environment, clean, spacious and calm."
5,"I've eatin' a lot of pizza and can say without worries that Mama Mia's is the Best I've had -- Consistency, value and great service sets them apart -- They also have the best take out wings in town!!!!"
5,"We used the taco cart for my 30th birthday this past weekend and we came away very impressed. Eduardo was the guy that came to our fiesta, and he was incredible. When he arrived, we experienced a haboob and he immediately stepped in and helped bring in our decorations and furniture. He waited about 30 minutes until serving because we were unsure if the haboob was going to attack again. My wife and I are both in the restaurant biz and so were many of the guests, we all came away impressed with the food quality. Next time we throw a party, we will use them again! Make sure to get the el pastor and carnitas. Great job Hector & Eduardo."
5,"Went here for our anniversary.  Pretty much what you would expect from an upper end steak house.  Yes, it's pricey.  Steaks were good and service was attentive.  A good place to celebrate."
5,"This is our DEFAULT happy hour. I won't be reviewing their dinner as I have never had an actual meal there.  I'm not really a beer drinker, but they have such a big selection, I always find something i like. And I've been told they have a martini specials, but you don't go to a beer place and get martinis... come on.  Pretty much their entire appetizer selection (which is what, 20 items?) is on the half price happy hour menu. You know what that means? Four sliders and fries for FOUR dollars. (Also recommended... Hawaiian Poke Stack).  In summary, I can wrap up Yard House in two words. Heck. Yes."
5,"Decided on a whim at the last minute to go here for dinner tonight, I guess that's not the thing to do here.  Worked out perfect though, arrived at just about 4pm to see a hand full of people waiting and the the restaurant didn't open till 5pm.  After a short debate we decided to stay, it helped that there was ample shade.  The wait while hot was not uncomfortable and for the most part, newbies and veterans honored each others arrival order.  40 seats is not much for a place that does this much business and it was surprising to learn that most waiting were from out of town.  I also learned that reservations are accepted on line for parties of 6 to 10 and only 3 reservations per night.  Reservations are usually 1 1/2 to 2 months out.  Luckily for us there was only one reserved table for 10 ahead of everyone.  5 o'clock rolled around and the loading procedure ran smooth as clock work and we had drink and food orders in by quarter after.  Service was excellent and fast with just the right amount of time between salad and main course.  I could not have asked for much more from my food, maybe a bit more basil on my mozzarella and tomato salad, everything was amazing including my Mexican coke.  We ordered 2 pizzas, both wood fire baked to perfection.  I could have eaten a whole loaf of the bread that comes with the salads, or for $2 on its own.  None of our food was greasy or soggy, the olive oil they use is excellent and the fresh mozzarella mouth watering.  I will go back again, planning on getting there an hour before opening.  Although the food is amazing and well worth an hours wait in the Phoenix sun and heat, I would not wait for 4 to 6 hours as some people do.  So for me this was a win and a lucky last minute dinner decision."
5,Great service by Angela and their Doc First time I don't have to wear reading glasses as they switched me to a mono contact Very enjoyable experience and very quick Had a issue with a contact and they track a replacement done right away Definitely recommend
5,"Haven't been here since 1997! Man, now all the memories are back and can't wait to get situated in AZ for a couple days! ;-)"
5,We had brunch at El Chorro today and it was wonderful. The patio was comfortable with the umbrellas and heaters. The service was outstanding. The food was delicious. I had the creme brulee french toast - it was carb/sugar heaven. Everyone else enjoyed their food. The eggs benedict came out perfect. The BLT looked awesome. The fries were delicious. We will definitely be back.
5,"My daughter and I got a recommendation from our nail tech at Scottsdale nails. WE LOVE VIETNAMESE FOOD and I was so glad to find this place. It is as good as what I used to get in Oakland, CA. The location is a little strange but once you are inside the interior is nice and tranquil and the service is very friendly. We enjoyed our noodle soup and spring rolls and we will be back for more!"
5,"Umm is it possible to give MORE than 5 stars!??! My girlfriend believes, Duane is AMAZING, and hands DOWN the best handyman ever. We stumbled upon him and had him come to the house to fix a ceiling fan that had fallen out of the ceiling completely. Yikes... His charge was reasonable for coming by about $40ish and he really goes above and beyond especially with quality and letting you know the facts.   This was a house full of girls and often times when they are clueless they try to pull a fast one, NOPE, not Duane. He is honest, and very caring. When he was leaving he noticed the door had a stick to it and brought back something from his vehicle and fixed it for free!  Most recently, my girlfriend called him at nearly 9pm to tell him her disposal stopped working. He immediately remembered her as the house with the three dental students and exactly where she lived (even though he had last been there a year ago) and walked her through how to fix it over the phone, for free.   This guy really is the epitome of what everyone wants and needs in a handyman! Call him for ANY home issue you may need help with!"
5,"I have been going here for years.  The staff is always very pleasant, the place is nice and clean and they offer a variety of services.  I also like the $5 kids haircuts on certain days.  Overall, a top notch establishment."
5,It's just like pizza bianco without the wait. This pizza is a 9.9999 and bianco is a 10. This place has a much larger menu and their deserts are to die for.   If bianco has more then a 30 min wait just drive and or walk here.
5,"Private Karaoke at Geisha A Go Go is the coolest thing to hit Old Town in a while!!   My girlfriends and I went this weekend and it was incredible. I have heard a lot about karaoke being the new trend but not until I actually experienced it for myself did I understand why, until now. We had a private room with a flat screen TV and drinks at the flip of a switch (um, can you say bachelorette party?!).  It was so nice to have a night out without actually having to wait for drinks at a crowded bar or being able to hang out with your friends without random guys interrupting with a cheesy line to try to talk to you. It was $75 for an hour in a private room with 10 of my best friends. And by the time you split that between everyone it was well worth the extra expense.   Seriously once you try it you will be hooked too! I can't wait to go back!"
5,"wow. this place is a gem.  highly recommend it if you're looking for a great place to take a date or chill with some friends out in the patio over some wine.   visited friends in the phoenix area over thanksgiving vacation and they took us here on a Saturday night.  i dont know much about the chandler area but this place could easily rival any of the popular wine lounges here in san diego.    as for food, our group ordered a bunch of the bruschettas, flatbreads and a couple sandwiches to share family style.  we all enjoyed all of it, i especially recommend the fig chutney, that was absolutely amazing.  from the sandwiches, the shrimp blt definitely stuck out as my favorite.  overall, everything was very good and the service was great.   as for the wine, great selection. the staff was very helpful in helping us pick out the perfect bottle based on what we like. in fact, i think i found my new favorite wine thanks to them.  if you're a wino like me, you'll love this place.    as for the ambiance, they nailed it.  awesome patio and great decor.  the attention to detail is definitely noticeable. very chill spot.   ps. check out the door to their wine cellar, i want that in my house. it's gorgeous."
5,"Fried Squash blossoms!  How do they come up with this stuff?  FnB gets 5 stars for creativity and service... oh, and the food is pretty amazing too!   The menu changes with the season, so I apologize in advance for making your mouth water by mentioning  food you'll probably never taste.   We started off with the appetizer special, Fried Squash blossoms stuffed with burrata served with fresh tomato sauce, and an order of naan with eggplant puree.  The Naan plate was nothing special, but the blossoms were fantastic.  For dinner Hottie had the lab chops with couscous and I had the pasta with butternut squash and pesto.   The pasta was amazing, I watched the chef make my pesto to order... mmmm basil!  Hottie devoured every bite, so I would say he enjoyed his chops too.  For desert we shared the panna cotta with cherries, it was the perfect ending to a great meal.  This place gets 5 starts all the way, from the moment we walked in, the service was impeccable and the food was superb.  Thank you FnB"
5,"I'm not a fan of ice cream, I just don't find it appealing and it's too high in calories/saturated fat. However I do love frozen yogurt, and ironically it's much less fattening, yet more satisfying. At 25 calories an ounce, Golden Spoon's is the best around. There have a large array of flavors to choose from and they rotate flavors each month, they also have seasonal flavors such as pumpkin pie and egg nog. You also can get more than one flavor combined. They also have a wide variety of toppings to choose from, from gummy bears to low-fat brownies.  Even though their yogurt is non-fat and low calorie, adding toppings can quickly add a lot more calories, I suggest going with chocolate or rainbow sprinkles (adds less than 50 calories), or if you like fruit, go with that."
5,"Fabulous place to get wine, beer, spirits.  It also has amazing keg selection."
5,"We attended this event today and loved it! The grounds are beautiful and spread out so it didn't seem like it was overly crowded.   This is a well thought out event with food trucks located throughout so if you get hungry, there will be food near by.  The admission price was $7 and we felt it was a bargain.   There are a variety of artists so there is something for everyone to look at and/or buy."
5,I really like this Urgent Care!  Don't let their youthful looks fool you! John Altic PA-C and Dr. Brenden McRae are wonderful and very caring! In addition to having Urgent Care they are now opening a Private Family Practice -I can't wait for them to be my primary care physicians as well.  Great job gentlemen and staff!
5,"Sometimes things happen, and when they do this is the place where you want them taken care of. The orthopedics department and trauma department have some of the best, and nicest Doctors you'll find in the state."
5,"This is the best ice cream I've ever had, bar none!  I had the salted caramel, and it was wonderful!  I felt like I was 7 years old and enjoying my first ever ice cream cone.  I also love the decor of the shop, the braille on the back wall is so cool (although I do wonder exactly what it says!)  I also bought a pint of their ice cream at Whole Foods, I love Sweet Republic and everything it stands for!  Totally recommended!"
5,"Great food as always.  The owner is incredibly professional, friendly and charismatic;came buy three times to check in on experience and even asked if we wanted more antipasto salad items(on an already generous, well-priced portion.)  The service is great.  Homemade breads.  Extremely generous portions.  I would highly recommend this restaurant to all."
5,"This is not a fancy place.  It's address is on Scottsdale Road, but it's easier to get to from Shea, about a block east of Scottsdale.  It's split into two sections.  As you walk in, if you head to the left, there is a bar with a couple of pool tables.  I can't really say that I've spent any time in that section.  We head to the right, where there is a central bar, with booths along the walls.  If you are into Karoake, this is a great place to go.  The DJ has a great voice, and many of the usuals do as well (of course there are quite a few who don't, but that's to be expected).  We've been here dozens of times, and never not had a good time.  It's casual, and very reasonably priced.  The food is way above average for this casual of a bar.  The shrimp are spiced to perfection, and the chili is to die for."
5,"This place is a lil bit of awesomeness! The food was great, the service was awesome, and the atmosphere was very nice! What's not to like about a great steakhouse that serves great food and provides awesome service."
5,Good service and good food! I ordered the burger sliders for lunch without the 1000 island dressing and loved them! A quick little meal for those on the go! The attendant even offered me a nice tall glass of ice water to go while I was waiting.
5,"Headed back to Lobby's. How I missed this tasty burger. I wasn't disappointed with round 2. The burger was still fantastic! I'm also happy that the fries were a little bit less salty than my previous trip.   With any burger purchase, getting the combo pack (fries/soda) is the smart choice.  I do wish that they would lose the styrofoam soda cups and offer more than one size of drinks.  Make sure to grab plenty of napkins before you sit down. The burger can make a mess with the homemade sauce dripping off the meat and bun. That's a good thing in my opinion!"
5,Angel sweet is without a doubt the best gelato I've had outside of Italy.
5,"Market Bistro never leaves me disappointed. The people are great. The food is ALWAYS good & it doesn't matter what you get, they will cater to your needs & wants.  Definitely a must if your coming to Phoenix or if you live here, you need to try it."
5,"Wow. Wow Freakin' Wow.  I have never, ever had such a perfect dining experience from the minute they greet you, learn your name, cater to your every need, and give you FABULOUS, beautifully prepared food since...well, NEVER.   I must say I did do my research, so I did know what I wanted to try and even though I kind of expected the JW Marriott to be more of a snooty place, I felt it would be closest to my house and wanted to find out for myself what all the hoopla was about this Roy person and his fish.  I went with my friend Amy who was visiting from New York. She had been to Roy's before and is a fellow foodie. We got to the restaurant early and went outside on the immense patio area to sit and have a drink. It's December so a bit chilly but the HUGE, soft patio furniture was extremely cozy and we sat and had $20 martinis (LOADED with vodka. Warning: We had to ask for more fruit juice! And we are major drinkers - just gotta throw that in there.) Our waitress on the patio could not have been more accomodating and she even brought us new martinis even though we drank quite a bit of our strong ones. I am a people watcher and it was nice to see that there was an assortment of people sitting on the furniture, some of them looked like they could be relatives of mine, enjoying the late afternoon, reading, conversing....well, if I HAD any rich or classy relatives, that is. It was very nice and relaxing. Plus the Mariott property is stunning and I wish I could have looked around the property more than we did.  When we meandered inside for dinner, the hostess greeted us by name and our server showed us to our table. She was very competent, could make recommendations, and was pleasant without being clingy. We loved her. She reminded me of Joan Cusack. Sounded just like her!  The complimentary appetizer of lightly spiced, steamed edamame was delightful and even though they gave us warmed wet washcloths we were complete heathens and ate with our hands without ever using them.  We shared the Roy's Canoe for Two, which had Lobster potstickers, Beef Satay, shrimp on a stick (not its real name), and Tuna Sushi Rolls. I must say - the Lobster potstickers - better than sex. The Beef satay was basically this ultra-tender beef on a stick, lightly flavored and grilled. Fabulous. But the pinnacle of perfection here was the Tuna sushi rolls, which absolutely knocked our socks off. I have never, ever had such an amazing piece of sushi before that moment. I think our  server, Joan Cusack (Not her real name) thought I was choking because as I ate it, my eyes were rolling back into my head in ecstacy.  She bustled over and once she got closer she could see she was merely interrupting a very intimate moment with me and my tuna roll and she went back to her post after giving me a thumbs-up sign. For whatever reason, these tuna sushi rolls were encrusted in what may have been macadamia nuts and it was completely divine. I re-live that moment over and over. MMM.  But you know, the showstopper was STILL yet to come. I could not believe my luck when my Roy's Trio was placed in front of me. It was a piece of Hawaiian butterfish in Miso sauce, a piece of Seared Ahi, and a piece of salmon. The poor salmon! It was the best salmon I ever had out, but next to those two it was like Cinderella's ugly stepsister. Just upstaged by the butterfish, which is melt-in-your mouth decadence, and the seared ahi - which surpassed the tuna roll I just got done fantasizing about as the most perfect piece of sushi EVER.  Amy got the butterfish. We licked our plates clean. Amy tried my Ahi and declared it, like I did, the BEST seared Ahi on the planet.  For dessert, you KNOW I had to have the molten chocolate souffle. How good was it?? Brad Pitt could have walked up naked to our table and I would not have looked up long enough to stop shoveling it into my face.  Amy ordered the 3 creme brulees - one had a Hawaiian orchid on it, and they were not only lovely but they tasted amazing. The coconut one was so fresh and it made me think that THIS is what every coconut cream pie in the world needs to taste like. I think the other flavors are vanilla bean (very good too) and maybe rum? (also very good)   It may not sound like I am doing the dessert justice but when you've been kissing George Clooney for an hour then along comes Rick Springfield, which one is better? They are both amazing, but by the time Rick comes along, well, you're kind of spoiled already.  Roy's could not have been better - this entire experience was an A++ through and through.   The staff was extremely helpful (someone walked me to the ladies room when I merely asked where it was) (Oh and need I mention the corwn molding in the bathroom stalls was nicer than the crown molding in my house???) (And you know you are in a classy joint when a basket of tampons and maxi-pads is out on the marble bathroom counter, like party favors for down under)  THUMBS WAY UP!!!"
5,"95 reviews? Guess there's nothing I can say about this gem that hasn't been said. We ordered the cheese pizza which is a really inexpensive but delicious tasting Margarita pizza sooo good.   We also had the vodka penne with tender big pieces of rendered bacon, tomatoes and fresh basil. The vodka sauce was creamy and seasoned very well. They included a ton of grilled french bread and cutlery because they knew I was staying at a hotel. They were really sweet and very fast at getting all that food ready for us.   It says on their website and on the yelp search engine that Pizza A Metro delivers but they don't. Not a big deal though the food is totally worth going to get yourself."
5,"Always treat me well, very honest!!"
5,The perfect burger. Awesome BBQ! NEVER a bad meal!
5,"I had an amazing facial here!  The space is clean, inviting and relaxing. Park in the lot south of the building, it is less crowded.  After an hour of pampering my skin was glowing!  They offer many of different services including laser treatments. I will be back for some more aggressive treatments to fix up my flaws (not that I have any)!  Anyway, the staff is very professional.  Before or after your treatment go next door for some great Thai food!"
5,"Really good pizza has to be among the most perfect foods in all the world.  Really good pizza would likely be on my last meal request list.  Specifically the roasted corn and goat cheese pizza at La Grande Orange Pizzeria which has to be near the top of the list for all the great pizzas the two us who contributed to this review have consumed.  And that is a lot of pizza.  We were visiting Scottsdale as tourists when the concierge at the resort recommended this place to us.  Bless her.  Very convenient too to be able to shop for wine at La Grande Orange grocery, adjoining, and other goodies while we waited on our take out pizza order.  http://www.yelp.com/biz/la-grande-orange-grocery-phoenix#hrid:4cXbhzxxtmExF9kRjmFViQ/src:self  The only hitch here is parking is terrible during peak hours. So it goes.  The pizza is worth the parking hassle.  We're on our way back to Scottsdale in a few days for another visit and La Grande Orange Pizzeria is on our ""go"" list again. The Rocket Man pizza is calling our name this time."
